0 0
1000 1000 1000 1000
630
10.0 -0.0 9.999500004166652 -0.09999833334166665 true
9.999500004166652 -0.09999833334166665 9.998000066665778 -0.1999866669333308 true
9.998000066665778 -0.1999866669333308 9.995500337489876 -0.2999550020249566 true
9.995500337489876 -0.2999550020249566 9.99200106660978 -0.3998933418663416 true
9.99200106660978 -0.3998933418663416 9.987502603949663 -0.4997916927067833 true
9.987502603949663 -0.4997916927067833 9.982005399352042 -0.599640064794446 true
9.982005399352042 -0.599640064794446 9.975510002532795 -0.6994284733753277 true
9.975510002532795 -0.6994284733753277 9.968017063026194 -0.799146939691727 true
9.968017063026194 -0.799146939691727 9.959527330119943 -0.8987854919801104 true
9.959527330119943 -0.8987854919801104 9.950041652780259 -0.9983341664682814 true
9.950041652780259 -0.9983341664682814 9.939560979566968 -1.097783008371748 true
9.939560979566968 -1.097783008371748 9.928086358538662 -1.1971220728891936 true
9.928086358538662 -1.1971220728891936 9.915618937147881 -1.2963414261969484 true
9.915618937147881 -1.2963414261969484 9.902159962126373 -1.3954311464423648 true
9.902159962126373 -1.3954311464423648 9.887710779360422 -1.494381324735992 true
9.887710779360422 -1.494381324735992 9.87227283375627 -1.5931820661424598 true
9.87227283375627 -1.5931820661424598 9.855847669095608 -1.6918234906699603 true
9.855847669095608 -1.6918234906699603 9.838436927881215 -1.7902957342582422 true
9.838436927881215 -1.7902957342582422 9.820042351172702 -1.8885889497650061 true
9.820042351172702 -1.8885889497650061 9.800665778412416 -1.9866933079506124 true
9.800665778412416 -1.9866933079506124 9.780309147241482 -2.0845989984609963 true
9.780309147241482 -2.0845989984609963 9.758974493306056 -2.182296230808694 true
9.758974493306056 -2.182296230808694 9.736663950053748 -2.2797752353518845 true
9.736663950053748 -2.2797752353518845 9.713379748520296 -2.3770262642713464 true
9.713379748520296 -2.3770262642713464 9.689124217106448 -2.47403959254523 true
9.689124217106448 -2.47403959254523 9.663899781345132 -2.570805518921552 true
9.663899781345132 -2.570805518921552 9.637708963658906 -2.667314366888312 true
9.637708963658906 -2.667314366888312 9.61055438310771 -2.7635564856411383 true
9.61055438310771 -2.7635564856411383 9.582438755126972 -2.8595222510483564 true
9.582438755126972 -2.8595222510483564 9.55336489125606 -2.9552020666133965 true
9.55336489125606 -2.9552020666133965 9.523335698857133 -3.050586364434436 true
9.523335698857133 -3.050586364434436 9.492354180824409 -3.1456656061611787 true
9.492354180824409 -3.1456656061611787 9.460423435283868 -3.240430283948685 true
9.460423435283868 -3.240430283948685 9.427546655283463 -3.334870921408145 true
9.427546655283463 -3.334870921408145 9.393727128473788 -3.4289780745545153 true
9.393727128473788 -3.4289780745545153 9.358968236779347 -3.522742332750901 true
9.358968236779347 -3.522742332750901 9.323273456060344 -3.6161543196496213 true
9.323273456060344 -3.6161543196496213 9.286646355765102 -3.7092046941298285 true
9.286646355765102 -3.7092046941298285 9.24909059857313 -3.801884151231616 true
9.24909059857313 -3.801884151231616 9.21060994002885 -3.894183423086507 true
9.21060994002885 -3.894183423086507 9.17120822816605 -3.986093279844231 true
9.17120822816605 -3.986093279844231 9.130889403123081 -4.077604530595703 true
9.130889403123081 -4.077604530595703 9.08965749674885 -4.16870802429211 true
9.08965749674885 -4.16870802429211 9.047516632199633 -4.259394650659997 true
9.047516632199633 -4.259394650659997 9.004471023526769 -4.349655341112304 true
9.004471023526769 -4.349655341112304 8.960524975255252 -4.4394810696552 true
8.960524975255252 -4.4394810696552 8.915682881953288 -4.5288628537906845 true
8.915682881953288 -4.5288628537906845 8.86994922779284 -4.617791755414832 true
8.86994922779284 -4.617791755414832 8.823328586101214 -4.706258881711582 true
8.823328586101214 -4.706258881711582 8.775825618903726 -4.794255386042032 true
8.775825618903726 -4.794255386042032 8.727445076457512 -4.881772468829077 true
8.727445076457512 -4.881772468829077 8.678191796776497 -4.9688013784373695 true
8.678191796776497 -4.9688013784373695 8.628070705147609 -5.055333412048472 true
8.628070705147609 -5.055333412048472 8.57708681363824 -5.141359916531133 true
8.57708681363824 -5.141359916531133 8.525245220595055 -5.226872289306595 true
8.525245220595055 -5.226872289306595 8.47255111013416 -5.311861979208836 true
8.47255111013416 -5.311861979208836 8.419009751622685 -5.396320487339695 true
8.419009751622685 -5.396320487339695 8.364626499151868 -5.480239367918738 true
8.364626499151868 -5.480239367918738 8.309406791001633 -5.56361022912784 true
8.309406791001633 -5.56361022912784 8.253356149096781 -5.646424733950356 true
8.253356149096781 -5.646424733950356 8.196480178454793 -5.7286746010048155 true
8.196480178454793 -5.7286746010048155 8.138784566625338 -5.810351605373053 true
8.138784566625338 -5.810351605373053 8.080275083121517 -5.891447579422699 true
8.080275083121517 -5.891447579422699 8.020957578842925 -5.971954413623923 true
8.020957578842925 -5.971954413623923 7.960837985490556 -6.051864057360399 true
7.960837985490556 -6.051864057360399 7.899922314973649 -6.1311685197343415 true
7.899922314973649 -6.1311685197343415 7.83821665880849 -6.2098598703656 true
7.83821665880849 -6.2098598703656 7.775727187509277 -6.287930240184688 true
7.775727187509277 -6.287930240184688 7.712460149971063 -6.365371822219682 true
7.712460149971063 -6.365371822219682 7.648421872844882 -6.442176872376914 true
7.648421872844882 -6.442176872376914 7.583618759905079 -6.51833771021537 true
7.583618759905079 -6.51833771021537 7.518057291408947 -6.593846719714734 true
7.518057291408947 -6.593846719714734 7.4517440234487005 -6.668696350036982 true
7.4517440234487005 -6.668696350036982 7.384685587295876 -6.742879116281454 true
7.384685587295876 -6.742879116281454 7.316888688738206 -6.816387600233345 true
7.316888688738206 -6.816387600233345 7.248360107409049 -6.8892144511055164 true
7.248360107409049 -6.8892144511055164 7.1791066961094305 -6.96135238627357 true
7.1791066961094305 -6.96135238627357 7.109135380122771 -7.032794192004105 true
7.109135380122771 -7.032794192004105 7.038453156522357 -7.103532724176081 true
7.038453156522357 -7.103532724176081 6.96706709347165 -7.173560908995231 true
6.96706709347165 -7.173560908995231 6.894984329517467 -7.2428717437014285 true
6.894984329517467 -7.2428717437014285 6.822212072876131 -7.311458297268962 true
6.822212072876131 -7.311458297268962 6.748757600712667 -7.3793137110996305 true
6.748757600712667 -7.3793137110996305 6.674628258413078 -7.446431199708597 true
6.674628258413078 -7.446431199708597 6.599831458849818 -7.512804051402931 true
6.599831458849818 -7.512804051402931 6.524374681640515 -7.578425628952773 true
6.524374681640515 -7.578425628952773 6.448265472400008 -7.643289370255054 true
